31335,635.011,216.79009,184.16344,1.17716,0.52759,31599,199.74224,0.77428,0.99165,0.97651,0.92136,0.00692,0.00308,0.84891,0.99930,0
31374,636.401,219.86539,182.00886,1.20799,0.56099,31604,199.86650,0.76920,0.99272,0.97346,0.90904,0.00701,0.00295,0.82635,0.99823,0
31530,638.857,213.78565,188.06648,1.13676,0.47554,31791,200.36278,0.76895,0.99179,0.97079,0.93721,0.00678,0.00323,0.87837,0.99849,0
31573,674.103,217.30703,185.44825,1.17179,0.52127,32197,200.49936,0.75696,0.98062,0.87312,0.92265,0.00688,0.00308,0.85129,0.99754,0
31637,656.711,229.71925,175.51045,1.30886,0.64519,32045,200.70247,0.76182,0.98727,0.92184,0.87369,0.00726,0.00261,0.76333,0.99909,0
31675,657.431,236.75263,171.21056,1.38282,0.69068,32009,200.82296,0.74094,0.98957,0.92093,0.84824,0.00747,0.00239,0.71951,0.99495,0
31682,646.721,210.04568,192.24842,1.09257,0.40284,32026,200.84515,0.77318,0.98926,0.95189,0.95620,0.00663,0.00342,0.91431,0.99896,0
31703,656.305,215.70891,187.27245,1.15185,0.49626,32093,200.91171,0.77711,0.98785,0.92491,0.93140,0.00680,0.00316,0.86751,0.99924,0
31748,641.826,219.77652,184.11511,1.19369,0.54607,32020,201.05424,0.77559,0.99151,0.96848,0.91481,0.00692,0.00299,0.83688,0.99898,0
31768,650.954,220.95949,183.29207,1.20550,0.55847,32173,201.11756,0.77767,0.98741,0.94210,0.91020,0.00696,0.00294,0.82847,0.99872,0
31811,642.092,223.98468,180.91712,1.23805,0.58956,32052,201.25363,0.77388,0.99248,0.96960,0.89852,0.00704,0.00283,0.80733,0.99952,0
31821,649.681,213.73565,189.96920,1.12511,0.45829,32168,201.28526,0.77235,0.98921,0.94738,0.94175,0.00672,0.00326,0.88689,0.99785,0
31823,662.532,222.87269,181.89470,1.22528,0.57786,32274,201.29158,0.77485,0.98603,0.91104,0.90317,0.00700,0.00287,0.81571,0.99948,0
31837,656.404,224.91255,180.43942,1.24647,0.59697,32238,201.33586,0.78525,0.98756,0.92854,0.89517,0.00706,0.00280,0.80134,0.99884,0
31915,640.718,216.32036,188.06531,1.15024,0.49414,32184,201.58234,0.77766,0.99164,0.97695,0.93187,0.00678,0.00315,0.86838,0.99885,0
31972,639.974,213.68748,190.64495,1.12087,0.45171,32246,201.76227,0.77227,0.99150,0.98097,0.94419,0.00668,0.00328,0.89150,0.99925,0
31992,640.338,212.88736,191.48725,1.11176,0.43697,32258,201.82537,0.77421,0.99175,0.98047,0.94804,0.00665,0.00332,0.89878,0.99922,0
31994,654.535,212.17140,192.42253,1.10263,0.42130,32391,201.83168,0.78974,0.98774,0.93845,0.95127,0.00663,0.00335,0.90491,0.99778,0
32015,653.676,212.92999,191.81013,1.11011,0.43421,32375,201.89790,0.76188,0.98888,0.94154,0.94819,0.00665,0.00332,0.89906,0.99806,0
32026,654.237,230.97907,176.93181,1.30547,0.64283,32349,201.93259,0.77945,0.99002,0.94025,0.87425,0.00721,0.00260,0.76431,0.99778,0
32038,645.085,224.48232,181.94087,1.23382,0.58575,32308,201.97041,0.77051,0.99164,0.96748,0.89972,0.00701,0.00283,0.80949,0.99876,0
32044,652.651,216.14715,188.97054,1.14381,0.48544,32395,201.98933,0.77807,0.98916,0.94535,0.93450,0.00675,0.00317,0.87329,0.99888,0
32057,642.082,215.91829,189.30339,1.14059,0.48097,32301,202.03029,0.77980,0.99245,0.97713,0.93568,0.00674,0.00318,0.87550,0.99859,0
32066,669.313,236.43666,173.23090,1.36486,0.68058,32481,202.05865,0.78088,0.98722,0.89949,0.85460,0.00737,0.00243,0.73034,0.99682,0
32109,663.582,224.47235,182.36450,1.23090,0.58308,32567,202.19409,0.76763,0.98594,0.91632,0.90075,0.00699,0.00284,0.81136,0.99870,0
32114,648.566,222.65751,183.82904,1.21122,0.56424,32393,202.20983,0.76067,0.99139,0.95939,0.90817,0.00693,0.00291,0.82476,0.99897,0
32167,654.893,217.96052,188.20472,1.15810,0.50438,32521,202.37662,0.76059,0.98911,0.94250,0.92850,0.00678,0.00311,0.86211,0.99842,0
32213,658.216,221.48111,185.29543,1.19529,0.54778,32585,202.52127,0.76291,0.98858,0.93434,0.91440,0.00688,0.00296,0.83612,0.99940,0
32218,653.595,222.75607,184.40468,1.20797,0.56098,32566,202.53699,0.75443,0.98931,0.94774,0.90923,0.00691,0.00291,0.82670,0.99864,0
32233,665.493,221.23368,185.59237,1.19204,0.54429,32710,202.58413,0.77520,0.98542,0.91458,0.91570,0.00686,0.00298,0.83851,0.99954,0
32251,644.051,220.98096,186.02778,1.18789,0.53975,32514,202.64069,0.76406,0.99191,0.97704,0.91701,0.00685,0.00299,0.84090,0.99890,0
32258,654.808,220.80403,186.27776,1.18535,0.53692,32612,202.66268,0.77581,0.98915,0.94541,0.91784,0.00684,0.00300,0.84243,0.99857,0
32262,652.419,222.69866,184.51299,1.20695,0.55994,32563,202.67524,0.78131,0.99076,0.95246,0.91009,0.00690,0.00292,0.82826,0.99967,0
32279,646.556,218.18160,188.55314,1.15714,0.50314,32623,202.72863,0.79018,0.98946,0.97033,0.92917,0.00676,0.00311,0.86336,0.99903,0
32323,649.590,217.37146,189.59132,1.14653,0.48915,32615,202.86676,0.78484,0.99105,0.96259,0.93327,0.00672,0.00315,0.87100,0.99862,0
32338,653.602,221.41134,186.13627,1.18951,0.54153,32672,202.91383,0.78249,0.98978,0.95125,0.91646,0.00685,0.00298,0.83989,0.99906,0
32355,657.166,221.27962,186.36041,1.18737,0.53917,32720,202.96715,0.78379,0.98884,0.94146,0.91724,0.00684,0.00299,0.84133,0.99898,0
32368,675.385,221.65806,186.17623,1.19058,0.54270,32806,203.00792,0.75910,0.98665,0.89171,0.91586,0.00685,0.00297,0.83880,0.99866,0
32376,643.009,219.13001,188.30043,1.16373,0.51146,32608,203.03301,0.78430,0.99289,0.98401,0.92654,0.00677,0.00308,0.85848,0.99903,0
32433,653.760,219.83670,188.00924,1.16929,0.51826,32775,203.21166,0.76932,0.98957,0.95359,0.92438,0.00678,0.00305,0.85447,0.99912,0
32465,653.850,225.20245,183.69209,1.22598,0.57851,32767,203.31188,0.76503,0.99078,0.95427,0.90280,0.00694,0.00284,0.81504,0.99922,0
32514,649.012,221.44549,187.13442,1.18335,0.53467,32843,203.46526,0.78498,0.98998,0.97001,0.91881,0.00681,0.00299,0.84420,0.99899,0
32518,651.651,221.26279,187.25611,1.18161,0.53270,32811,203.47777,0.75892,0.99107,0.96228,0.91962,0.00680,0.00300,0.84570,0.99929,0
32518,655.131,220.82120,187.66559,1.17667,0.52702,32842,203.47777,0.79403,0.99013,0.95209,0.92146,0.00679,0.00302,0.84909,0.99910,0
32525,663.914,225.07786,184.21473,1.22182,0.57458,33000,203.49967,0.76906,0.98561,0.92726,0.90413,0.00692,0.00285,0.81745,0.99878,0
32578,657.571,227.03757,182.84231,1.24171,0.59281,32901,203.66541,0.78192,0.99018,0.94678,0.89706,0.00697,0.00278,0.80471,0.99922,0
32581,649.583,224.42418,184.92347,1.21361,0.56660,32851,203.67478,0.77206,0.99178,0.97030,0.90754,0.00689,0.00288,0.82364,0.99957,0
32615,664.789,218.14675,191.00228,1.14212,0.48310,33016,203.78103,0.80856,0.98785,0.92738,0.93415,0.00669,0.00314,0.87263,0.99664,0
32622,657.009,235.27087,177.15819,1.32803,0.65802,32902,203.80290,0.77931,0.99149,0.94968,0.86625,0.00721,0.00250,0.75039,0.99653,0
32698,653.049,225.01419,185.14372,1.21535,0.56832,32994,204.04016,0.76768,0.99103,0.96347,0.90679,0.00688,0.00287,0.82226,0.99934,0
32705,654.454,223.87587,186.14993,1.20266,0.55554,33021,204.06200,0.77947,0.99043,0.95955,0.91150,0.00685,0.00291,0.83083,0.99920,0
32713,660.043,215.41632,193.48646,1.11334,0.43959,33020,204.08696,0.79952,0.99070,0.94360,0.94741,0.00659,0.00327,0.89758,0.99931,0
32729,656.679,214.26572,194.79383,1.09996,0.41653,33066,204.13686,0.76915,0.98981,0.95375,0.95273,0.00655,0.00333,0.90769,0.99842,0
32774,660.614,222.87005,187.47925,1.18877,0.54072,33120,204.27715,0.79015,0.98955,0.94372,0.91658,0.00680,0.00296,0.84011,0.99870,0
32775,649.807,220.02510,189.80940,1.15919,0.50576,33062,204.28026,0.77263,0.99132,0.97540,0.92844,0.00671,0.00308,0.86200,0.99922,0
32795,651.030,225.21025,185.60023,1.21342,0.56642,33091,204.34258,0.77599,0.99105,0.97233,0.90734,0.00687,0.00287,0.82327,0.99897,0
32796,654.824,223.14537,187.41926,1.19062,0.54274,33111,204.34570,0.80082,0.99049,0.96113,0.91575,0.00680,0.00295,0.83860,0.99846,0
32799,653.729,219.90555,190.11234,1.15671,0.50260,33087,204.35504,0.74618,0.99130,0.96444,0.92929,0.00670,0.00308,0.86357,0.99891,0
32829,658.101,221.59950,189.00263,1.17247,0.52207,33154,204.44848,0.78979,0.99020,0.95254,0.92260,0.00675,0.00302,0.85120,0.99800,0
32836,669.190,218.40600,191.75877,1.13896,0.47867,33225,204.47028,0.80291,0.98829,0.92143,0.93619,0.00665,0.00315,0.87646,0.99825,0
32849,664.105,230.72231,181.74369,1.26949,0.61604,33245,204.51075,0.74657,0.98809,0.93596,0.88639,0.00702,0.00267,0.78569,0.99743,0
32870,655.512,220.35816,190.02066,1.15965,0.50635,33198,204.57611,0.78124,0.99012,0.96128,0.92838,0.00670,0.00307,0.86189,0.99949,0
32885,659.728,227.06740,184.55969,1.23032,0.58255,33225,204.62278,0.78567,0.98977,0.94946,0.90115,0.00690,0.00281,0.81208,0.99912,0
32920,671.612,219.09313,191.46221,1.14432,0.48613,33376,204.73164,0.77797,0.98634,0.91713,0.93445,0.00666,0.00313,0.87320,0.99921,0
32925,656.646,225.12817,186.46153,1.20737,0.56036,33252,204.74719,0.76868,0.99017,0.95956,0.90947,0.00684,0.00289,0.82713,0.99866,0
32934,668.197,221.40873,189.60181,1.16776,0.51641,33401,204.77517,0.77671,0.98602,0.92693,0.92487,0.00672,0.00303,0.85539,0.99889,0
32947,668.231,209.69329,200.24960,1.04716,0.29672,33336,204.81558,0.76532,0.98833,0.92720,0.97674,0.00636,0.00357,0.95402,0.99901,0
32951,688.260,226.64905,185.52158,1.22169,0.57445,33524,204.82802,0.77080,0.98291,0.87412,0.90372,0.00688,0.00283,0.81672,0.99777,0
32988,676.797,224.75171,187.17729,1.20074,0.55355,33461,204.94298,0.76670,0.98586,0.90500,0.91186,0.00681,0.00291,0.83150,0.99841,0
33006,669.769,223.52775,188.24294,1.18744,0.53925,33458,204.99889,0.75702,0.98649,0.92460,0.91711,0.00677,0.00296,0.84109,0.99874,0
33010,665.850,224.97126,186.89009,1.20376,0.55668,33374,205.01131,0.79159,0.98909,0.93563,0.91128,0.00682,0.00290,0.83043,0.99964,0
33013,652.684,223.78185,188.02914,1.19014,0.54222,33289,205.02063,0.78978,0.99171,0.97384,0.91616,0.00678,0.00295,0.83935,0.99895,0
33019,655.703,224.45021,187.50263,1.19705,0.54966,33340,205.03926,0.76433,0.99037,0.96507,0.91352,0.00680,0.00292,0.83451,0.99896,0
33051,663.071,218.95137,192.47394,1.13756,0.47669,33423,205.13859,0.77793,0.98887,0.94466,0.93691,0.00662,0.00315,0.87781,0.99856,0
33058,655.511,224.44588,187.87816,1.19464,0.54709,33320,205.16031,0.79927,0.99214,0.96678,0.91407,0.00679,0.00292,0.83553,0.99816,0
33062,667.966,222.03914,189.78134,1.16997,0.51909,33439,205.17272,0.77866,0.98873,0.93117,0.92404,0.00672,0.00302,0.85385,0.99898,0
33078,659.456,235.56008,178.93123,1.31648,0.65039,33333,205.22236,0.78772,0.99235,0.95582,0.87121,0.00712,0.00253,0.75901,0.99922,0
33078,652.214,221.38690,190.35481,1.16302,0.51058,33327,205.22236,0.77242,0.99253,0.97717,0.92699,0.00669,0.00305,0.85930,0.99939,0
33089,663.915,217.33582,194.20705,1.11909,0.44890,33466,205.25648,0.77441,0.98873,0.94334,0.94442,0.00657,0.00322,0.89193,0.99815,0
33090,653.809,228.40668,184.68855,1.23671,0.58837,33352,205.25958,0.76936,0.99214,0.97276,0.89866,0.00690,0.00278,0.80759,0.99875,0
33143,648.385,222.52631,189.73738,1.17281,0.52248,33377,205.42390,0.76998,0.99299,0.99069,0.92314,0.00671,0.00301,0.85220,0.99947,0
33159,653.801,222.44403,189.98042,1.17088,0.52018,33415,205.47348,0.78811,0.99234,0.97481,0.92371,0.00671,0.00301,0.85324,0.99904,0
33168,680.621,234.31555,180.58275,1.29755,0.63722,33542,205.50136,0.76124,0.98885,0.89974,0.87703,0.00706,0.00258,0.76918,0.99805,0
33171,654.338,222.25365,190.36145,1.16753,0.51614,33429,205.51065,0.79024,0.99228,0.97356,0.92467,0.00670,0.00302,0.85501,0.99825,0
33194,664.658,232.30854,182.08560,1.27582,0.62100,33520,205.58189,0.77370,0.99027,0.94422,0.88495,0.00700,0.00265,0.78314,0.99915,0
33236,660.788,210.85800,200.92737,1.04942,0.30327,33611,205.71191,0.76828,0.98884,0.95652,0.97559,0.00634,0.00355,0.95178,0.99883,0
33248,660.068,230.96983,183.42925,1.25918,0.60770,33511,205.74904,0.78766,0.99215,0.95895,0.89080,0.00695,0.00270,0.79353,0.99920,0
33251,658.962,217.45216,194.98348,1.11523,0.44269,33565,205.75832,0.75794,0.99065,0.96226,0.94622,0.00654,0.00323,0.89534,0.99851,0
33276,704.493,234.78814,180.70550,1.29929,0.63846,33857,205.83566,0.75966,0.98284,0.84253,0.87669,0.00706,0.00257,0.76858,0.99860,0
33316,670.587,229.21808,185.27936,1.23715,0.58876,33699,205.95934,0.78262,0.98863,0.93101,0.89853,0.00688,0.00277,0.80736,0.99882,0
33319,668.601,225.01724,188.83651,1.19160,0.54381,33732,205.96861,0.79604,0.98776,0.93663,0.91535,0.00675,0.00292,0.83786,0.99839,0
33325,674.433,223.82548,189.73571,1.17967,0.53048,33701,205.98715,0.79897,0.98884,0.92067,0.92030,0.00672,0.00297,0.84696,0.99913,0
33330,653.776,224.36017,189.43139,1.18439,0.53584,33580,206.00261,0.79018,0.99256,0.97991,0.91818,0.00673,0.00295,0.84305,0.99850,0
33333,679.262,220.53129,192.71671,1.14433,0.48615,33834,206.01188,0.77224,0.98519,0.90784,0.93416,0.00662,0.00311,0.87266,0.99861,0
33338,659.103,232.26379,182.91851,1.26977,0.61626,33639,206.02733,0.77675,0.99105,0.96437,0.88704,0.00697,0.00266,0.78684,0.99910,0
33344,661.508,225.31806,188.66853,1.19425,0.54668,33692,206.04587,0.76335,0.98967,0.95754,0.91447,0.00676,0.00291,0.83625,0.99869,0
33382,659.434,222.87010,190.92025,1.16735,0.51591,33730,206.16324,0.78169,0.98968,0.96467,0.92504,0.00668,0.00302,0.85569,0.99889,0
33399,664.701,221.55994,192.08989,1.15342,0.49833,33752,206.21573,0.76149,0.98954,0.94993,0.93074,0.00663,0.00307,0.86629,0.99919,0
33421,654.804,219.54408,194.02539,1.13152,0.46793,33691,206.28364,0.76339,0.99199,0.97950,0.93960,0.00657,0.00316,0.88285,0.99896,0
33423,659.036,224.16805,189.98108,1.17995,0.53080,33707,206.28981,0.77298,0.99157,0.96702,0.92025,0.00671,0.00297,0.84685,0.99924,0
33427,665.610,228.22318,186.62587,1.22289,0.57560,33789,206.30215,0.75449,0.98929,0.94813,0.90395,0.00683,0.00281,0.81712,0.99925,0
33429,658.605,229.44609,185.69809,1.23559,0.58735,33713,206.30832,0.79174,0.99158,0.96846,0.89916,0.00686,0.00277,0.80849,0.99895,0
33431,666.841,219.90741,193.68047,1.13541,0.47361,33788,206.31450,0.78871,0.98943,0.94475,0.93819,0.00658,0.00314,0.88020,0.99939,0
33433,657.349,225.00251,189.56602,1.18693,0.53869,33708,206.32067,0.77681,0.99184,0.97228,0.91697,0.00673,0.00294,0.84083,0.99802,0
33446,656.077,224.23393,190.25660,1.17859,0.52924,33713,206.36078,0.76781,0.99208,0.97644,0.92029,0.00670,0.00297,0.84694,0.99819,0
33447,664.412,226.11862,188.74064,1.19804,0.55071,33791,206.36386,0.77022,0.98982,0.95212,0.91264,0.00676,0.00289,0.83290,0.99785,0
33459,655.414,219.12995,194.54310,1.12638,0.46023,33765,206.40088,0.78631,0.99094,0.97879,0.94191,0.00655,0.00318,0.88720,0.99932,0
33468,659.987,224.45994,189.95435,1.18165,0.53275,33748,206.42863,0.79233,0.99170,0.96554,0.91967,0.00671,0.00296,0.84579,0.99943,0
33498,657.523,227.93808,187.31605,1.21686,0.56980,33745,206.52113,0.78149,0.99268,0.97366,0.90604,0.00680,0.00283,0.82091,0.99893,0
33534,657.067,218.84475,195.19285,1.12117,0.45219,33793,206.63208,0.78350,0.99234,0.97606,0.94419,0.00653,0.00320,0.89150,0.99953,0
33538,658.284,227.51868,187.94405,1.21057,0.56358,33800,206.64440,0.76052,0.99225,0.97257,0.90825,0.00678,0.00285,0.82492,0.99862,0
33539,662.418,223.68354,191.20060,1.16989,0.51899,33915,206.64748,0.76426,0.98891,0.96050,0.92384,0.00667,0.00300,0.85348,0.99847,0
33547,653.512,213.75407,199.92570,1.06917,0.35384,33832,206.67212,0.78357,0.99158,0.98709,0.96687,0.00637,0.00343,0.93484,0.99950,0
33560,669.259,227.93618,187.85659,1.21335,0.56635,33897,206.71216,0.73986,0.99006,0.94155,0.90689,0.00679,0.00283,0.82244,0.99791,0
33576,666.339,224.58873,190.46302,1.17917,0.52991,33927,206.76143,0.76179,0.98965,0.95027,0.92062,0.00669,0.00296,0.84755,0.99940,0
33583,657.754,221.71105,192.95041,1.14906,0.49256,33868,206.78299,0.77530,0.99158,0.97544,0.93267,0.00660,0.00308,0.86987,0.99953,0
33584,658.848,223.73518,191.35448,1.16922,0.51818,33884,206.78607,0.74806,0.99115,0.97224,0.92424,0.00666,0.00300,0.85423,0.99878,0
33607,690.171,214.76530,199.52414,1.07639,0.37000,34162,206.85686,0.77080,0.98375,0.88660,0.96318,0.00639,0.00339,0.92771,0.99857,0
33620,670.224,222.77608,192.22603,1.15893,0.50543,34012,206.89687,0.78324,0.98847,0.94052,0.92872,0.00663,0.00304,0.86252,0.99960,0
33623,659.408,217.37186,197.08378,1.10294,0.42185,33918,206.90610,0.79324,0.99130,0.97171,0.95185,0.00646,0.00327,0.90602,0.99929,0
33631,669.076,224.88940,190.75337,1.17895,0.52966,34009,206.93071,0.76288,0.98889,0.94406,0.92014,0.00669,0.00296,0.84667,0.99818,0
33639,663.030,224.66291,190.85310,1.17715,0.52757,33919,206.95532,0.78625,0.99175,0.96158,0.92118,0.00668,0.00297,0.84858,0.99890,0
33717,664.363,231.62253,185.65313,1.24761,0.59795,33985,207.19512,0.76623,0.99211,0.95995,0.89454,0.00687,0.00271,0.80020,0.99833,0
33731,671.696,231.17201,186.12646,1.24202,0.59308,34073,207.23813,0.80321,0.98996,0.93949,0.89647,0.00685,0.00273,0.80365,0.99815,0
33736,655.729,221.39027,194.13595,1.14039,0.48068,33988,207.25349,0.78686,0.99259,0.98595,0.93615,0.00656,0.00311,0.87637,0.99940,0
33794,665.826,218.99989,196.57772,1.11406,0.44078,34127,207.43157,0.77773,0.99024,0.95792,0.94718,0.00648,0.00322,0.89714,0.99947,0
33809,669.341,230.24750,187.16430,1.23019,0.58243,34143,207.47760,0.78407,0.99022,0.94830,0.90111,0.00681,0.00277,0.81199,0.99891,0
33824,656.339,220.75386,195.28155,1.13044,0.46633,34079,207.52362,0.78844,0.99252,0.98668,0.94007,0.00653,0.00314,0.88373,0.99900,0
33838,661.029,222.97351,193.48364,1.15242,0.49701,34146,207.56657,0.78213,0.99098,0.97314,0.93090,0.00659,0.00305,0.86658,0.99866,0
33845,670.945,226.38160,190.52142,1.18822,0.54011,34159,207.58804,0.76393,0.99081,0.94478,0.91698,0.00669,0.00292,0.84086,0.99912,0
33849,669.571,221.61048,194.67135,1.13838,0.47785,34239,207.60030,0.78627,0.98861,0.94877,0.93678,0.00655,0.00311,0.87756,0.99900,0
33858,664.460,234.33500,184.13929,1.27260,0.61849,34142,207.62790,0.78125,0.99168,0.96368,0.88603,0.00692,0.00263,0.78505,0.99905,0
33860,683.315,225.53502,191.52116,1.17760,0.52809,34319,207.63403,0.77518,0.98663,0.91129,0.92063,0.00666,0.00295,0.84756,0.99808,0
33864,662.898,221.21643,195.06352,1.13407,0.47167,34167,207.64630,0.77160,0.99113,0.96840,0.93866,0.00653,0.00313,0.88108,0.99921,0
33866,668.421,230.93116,186.86088,1.23585,0.58758,34171,207.65243,0.79993,0.99107,0.95252,0.89920,0.00682,0.00275,0.80855,0.99925,0
33876,666.966,228.14917,189.16479,1.20609,0.55906,34211,207.68308,0.78827,0.99021,0.95696,0.91030,0.00673,0.00285,0.82864,0.99941,0
33930,666.214,224.15097,192.86056,1.16224,0.50961,34251,207.84855,0.76273,0.99063,0.96065,0.92727,0.00661,0.00301,0.85983,0.99933,0
33946,667.313,231.54254,187.02899,1.23800,0.58952,34246,207.89755,0.79123,0.99124,0.95794,0.89788,0.00682,0.00273,0.80619,0.99807,0
33946,668.564,234.75484,184.29374,1.27381,0.61944,34280,207.89755,0.76153,0.99026,0.95436,0.88559,0.00692,0.00262,0.78428,0.99902,0
33961,690.353,238.19250,181.65430,1.31124,0.64683,34379,207.94347,0.77041,0.98784,0.89546,0.87301,0.00701,0.00251,0.76214,0.99935,0
33961,667.497,233.11383,185.73330,1.25510,0.60431,34279,207.94347,0.77119,0.99072,0.95784,0.89203,0.00686,0.00268,0.79571,0.99869,0
33969,666.389,222.36183,194.76904,1.14167,0.48247,34260,207.96796,0.76471,0.99151,0.96125,0.93527,0.00655,0.00309,0.87473,0.99865,0
33972,672.812,232.98827,185.91562,1.25319,0.60271,34349,207.97715,0.78566,0.98902,0.94307,0.89265,0.00686,0.00269,0.79683,0.99858,0
33993,669.092,219.75057,197.09232,1.11496,0.44225,34299,208.04142,0.77823,0.99108,0.95417,0.94672,0.00646,0.00320,0.89627,0.99931,0
33996,663.743,223.09636,194.38088,1.14773,0.49077,34285,208.05060,0.76469,0.99157,0.96970,0.93256,0.00656,0.00306,0.86967,0.99814,0
34004,659.963,229.05975,189.16504,1.21090,0.56392,34277,208.07508,0.78197,0.99204,0.98107,0.90839,0.00674,0.00283,0.82517,0.99920,0
34027,670.160,231.65771,187.41237,1.23609,0.58780,34334,208.14543,0.77851,0.99106,0.95209,0.89850,0.00681,0.00274,0.80731,0.99790,0
34036,666.067,226.92801,191.11047,1.18742,0.53922,34369,208.17296,0.75384,0.99031,0.96408,0.91735,0.00667,0.00291,0.84154,0.99925,0
34051,677.272,227.62095,190.66400,1.19383,0.54623,34502,208.21883,0.75790,0.98693,0.93285,0.91476,0.00668,0.00289,0.83679,0.99899,0
34053,671.582,232.43614,186.79144,1.24436,0.59514,34362,208.22494,0.74399,0.99101,0.94878,0.89584,0.00683,0.00271,0.80252,0.99863,0
34060,662.146,220.43838,196.88220,1.11965,0.44978,34367,208.24634,0.78908,0.99107,0.97622,0.94469,0.00647,0.00318,0.89244,0.99922,0
34082,668.346,230.62695,188.39128,1.22419,0.57683,34364,208.31359,0.80174,0.99179,0.95881,0.90325,0.00677,0.00278,0.81586,0.99877,0
34097,680.595,227.81914,190.81017,1.19396,0.54636,34502,208.35942,0.76225,0.98826,0.92501,0.91458,0.00668,0.00288,0.83646,0.99870,0
34104,667.289,229.47874,189.54404,1.21069,0.56370,34421,208.38081,0.79843,0.99079,0.96247,0.90806,0.00673,0.00282,0.82458,0.99830,0
34113,673.914,221.24237,196.51038,1.12586,0.45943,34492,208.40830,0.77466,0.98901,0.94389,0.94199,0.00649,0.00315,0.88735,0.99902,0
34130,666.585,235.54135,184.77803,1.27473,0.62015,34392,208.46023,0.79552,0.99238,0.96524,0.88503,0.00690,0.00261,0.78327,0.99846,0
34131,668.091,224.33802,193.80421,1.15755,0.50367,34473,208.46328,0.77063,0.99008,0.96092,0.92924,0.00657,0.00302,0.86348,0.99952,0
34151,674.271,231.51360,188.03562,1.23122,0.58338,34580,208.52435,0.75046,0.98759,0.94394,0.90070,0.00678,0.00275,0.81126,0.99884,0
34151,662.129,226.52482,192.23634,1.17837,0.52898,34389,208.52435,0.77821,0.99308,0.97888,0.92054,0.00663,0.00294,0.84739,0.99853,0
34179,677.064,225.06050,193.59289,1.16255,0.50999,34576,208.60981,0.77802,0.98852,0.93694,0.92691,0.00658,0.00300,0.85915,0.99881,0
34191,661.403,223.98091,194.47467,1.15172,0.49610,34445,208.64643,0.77198,0.99263,0.98218,0.93154,0.00655,0.00304,0.86776,0.99942,0
34207,668.737,228.03247,191.41545,1.19130,0.54348,34515,208.69524,0.75773,0.99108,0.96120,0.91520,0.00667,0.00288,0.83759,0.99782,0
